yearmonthday,H001,H002,H003,H004,H005,H006,H007,H008,H009,H010,H011,H012,H013,H014,H015,H016,H017,H018,H019,H020,H021,H022,H023,H024,H025,H026,H027,H028,H029,H030,H031,H032,H033,H034,H035,H036,H037,H038,H039,H040,H041,H042,H043,H044,H045,H046,H047,H048,H049,H050,H051,H052,H053,H054,H055,H056,H057,H058,H059,H060,H061,H062,H063,H064,H065,H066,H067,H068,H069,H070,H071,H072,H073,H074,H075,H076,H077,H078,H079,H080,H081,H082,H083,H084,H085,H086,H087,H088,H089,H090,H091,H092,H093,H094,H095,H096,H097,H098,H099,H100
20160803,7323.502362008492,8417.174485390551,8013.820326679023,7370.050403373052,9009.403966812222,7286.28803077031,8418.242547746824,8134.123782510408,7281.009463323187,7338.056808103197,5183.867144600496,7464.144878346759,8694.156655849934,7392.653663725467,8225.525005112773,8619.215411707639,8231.909180592786,8499.90289380503,8068.4272070911,8160.598671519362,5335.59439057504,8595.380000578736,7329.741468599259,8836.101712189544,7446.658335857091,8074.613251315439,8544.40230998073,8628.954955943662,7421.993294527372,8139.973001437372,10304.294713685522,5133.111927212492,8480.973551458063,8092.3834175556485,8240.66931291755,8240.744489491939,8698.490194076647,8003.671151950774,7317.870037166926,7314.738835447886,8673.374402222207,5151.1896558658955,8159.121892106904,5240.119174337239,7300.160183843232,8552.784069747477,9031.451704242296,7409.237781671427,8072.79091205276,7526.398544126445,8175.099824967046,5161.679033858448,8174.19445103859,8468.798235849792,8580.31824622205,7270.9121986089485,7407.821837382258,11824.691806131266,8707.578373041719,8996.986280478099,8674.669317650325,5192.176853342192,5200.144398394636,8224.716600285557,7172.341427818367,7446.518583521987,8642.234918296659,9707.186078238256,7226.029945132128,8617.37779104563,8367.047487461401,7359.522461044531,5209.130766350178,9139.905501016527,8433.509564191954,9953.89630375958,7370.445146733556,5150.031267880496,8154.634344722022,7254.593922142089,5240.12468786949,8250.967824015663,5247.535156864634,8562.720950542449,7341.218016006759,8273.888738284033,8447.025418816113,5170.791399767765,8638.819722739132,5205.7895012636145,8991.038215147688,8478.008378918825,7435.653145591659,5307.404817209066,8256.706434284668,8683.007289279774,8143.478191380672,7326.605037079799,8188.241599412776,7520.296606551049
20160804,7351.647854145662,8577.247780295707,8111.984784904817,7282.276807802503,9107.679902740188,7371.782147589607,8674.316400556603,8162.709014136946,7278.450411867386,7345.606853552383,5192.701080523616,7310.811566597398,8610.579727212935,7441.16133828632,8173.399712836741,8480.644702842852,8225.29013750479,8598.486101048018,8016.492374880797,8127.066591624789,5251.15762032659,8655.308165869848,7411.418473728507,9113.655192590635,7279.431311891018,8093.20999837201,8739.351774252016,8557.147123330304,7397.294616073276,8143.463083189001,10751.408172524154,5348.09648208883,8503.274146714975,8187.960453916617,8185.013298260942,8364.922486154379,8553.535394346309,8130.986595446467,7439.1956667068225,7349.087273539578,8589.064630431269,5254.975381277269,8199.268410376186,5189.675140759992,7271.003857151021,8605.020226633638,8964.400586013116,7426.548517900679,8228.795660935222,7268.678792498373,8152.071644786796,5303.368968603487,8169.290820612156,8673.990377380733,8651.2095582877,7432.521042411732,7386.086589221529,11884.543780762962,8564.085914043913,9097.933390238168,8581.522659741706,5279.677898428901,5209.473000421288,7984.772009349606,7379.382382251221,7410.791044943306,8485.520563084587,9736.75811493618,7434.651119802405,8651.245104970323,8153.721223378405,7254.5537142319545,5194.673894612933,8911.85184759431,8771.033147707823,9955.676962862975,7405.052053887612,5277.699925190633,8201.048729065253,7436.3455490777715,5297.389975191906,8241.432693016277,5312.15283208428,8645.25952309327,7328.056500254495,8094.889054126657,8562.103197306702,5201.666765213546,8404.98378386827,5265.895307702541,9068.248889403862,8514.768411689485,7234.959968248959,5204.317358766025,8150.527579006821,8516.48075659862,8166.0824065750885,7251.770057235163,8027.229353047048,7342.539347138859
20160805,7123.101624670193,8565.690146698695,8062.885259432248,7319.979891414356,9140.242093908388,7342.1958164115,8581.095352873572,8118.9865096200165,7314.835069202207,7362.22273532335,5189.270703967832,7471.596333390274,8500.944803411016,7407.268996004716,8121.921347500989,8523.40802389927,8171.203357435886,8695.842960388356,8161.07909101448,8115.748916957256,5228.193809426793,8674.382018249024,7322.338687459389,9012.064441999908,7524.501517352151,8132.210095424724,8572.029056020074,8536.049899968342,7414.596370469435,8310.127188967042,10867.046822750124,5260.720578925383,8652.871943551347,8135.9794927774155,8204.551301101117,8266.18194020756,8593.398738733009,8028.005385746335,7367.241998396464,7372.292056716115,8557.138559184163,5268.779402206786,8147.067668696123,5234.343492964963,7307.257379790308,8755.01680149147,9041.823681700684,7127.584735423761,8222.593706147247,7292.419428818196,8033.677259510954,5233.881765370666,8130.501716167047,8605.114139904315,8489.630890977121,7258.847768246163,7258.834322396153,11981.366167897173,8652.54216288507,9002.281302793821,8781.806704738568,5219.775249574488,5218.93424216443,8255.127778509253,7360.094784587578,7339.772579746171,8680.420120068793,9944.082066931081,7262.706292139948,8500.078154760235,8198.05019628532,7303.985542935225,5243.613715289276,8977.032474250222,8622.549213979122,9979.99432423838,7098.9644240435755,5264.233011678798,8171.733737364977,7518.378898691394,5293.818598825793,8178.104733226436,5199.675016201068,8681.539142426347,7370.982720042797,8183.074888913082,8588.932216930954,5294.515107798565,8501.596094253377,5240.476070894786,9110.883217006945,8710.271399415049,7376.801506120218,5197.045418286123,8298.782864149554,8633.506722169763,8120.534150242392,7400.960708619973,8140.215541316585,7531.7488095686085
20160806,7271.016671634378,8704.053369573481,8190.652632265946,7300.269030858305,8980.918448122662,7407.4725990980705,8582.327293258888,8197.58588429212,7234.575521192233,7326.837779154469,5364.938066460665,7359.902803116597,8551.137752840381,7411.2476477923165,8122.613215091286,8708.318541722347,8153.9323397741955,8636.778541431077,8227.752554567527,8256.340044809516,5242.772387430638,8546.043191313953,7494.222798520044,9143.439879234264,7203.356511112993,8121.690218487676,8547.590408310718,8699.709392018274,7327.241140166898,8192.11379403511,11313.84935091806,5308.524974128672,8615.615345043841,8203.341208157459,8166.440311630661,7984.9785525817715,8715.942219551343,8156.89710781066,7208.416281719634,7265.627533708812,8624.5047988499,5205.534688085961,8132.841216544448,5211.690379489731,7570.765577606656,8608.277857021305,8957.411480227165,7432.559178205041,8184.594566826959,7322.683895836211,8275.159465678878,5270.333721866822,8184.25728122255,8668.227174037947,8478.64636932111,7455.137985876529,7247.0306692041495,11821.39051976996,8627.817425612886,8991.626404372633,8632.233113946255,5192.023599767845,5224.891592446104,8050.894180533522,7375.038167351293,7462.093370876042,8580.816092975385,9843.091637962758,7409.937514778769,8589.822739477182,8093.427738321315,7391.824444025414,5299.445190740039,9035.770165758784,8537.220412750281,9934.704558918877,7191.839591082498,5242.217309512485,8068.4163227805675,7379.7146001401925,5194.156557380108,8159.575288151999,5131.583736772676,8601.929122178153,7373.881614294508,8136.251024315976,8532.292132560266,5187.571736562618,8425.22225495051,5365.71610041311,9127.394331129699,8575.714433501664,7546.040018158071,5088.316611387039,8155.645082891646,8680.746266245915,8035.45847328456,7290.785875528638,8122.035702898092,7527.618276010082
20160807,7322.912014291538,8476.67431745071,8238.076872611615,7410.008524630308,9099.101150098259,7190.485244952312,8634.195963929784,8296.34606892046,7342.065263591421,7428.9219085497925,5274.538943129169,7424.929380423899,8788.305921834448,7328.136707326057,8110.47196353845,8692.159239061724,8186.422106218609,8476.895657842442,8187.534319706595,8047.70898072835,5342.076931679716,8540.113584634415,7334.342000620447,8918.592257383372,7245.728788008745,8109.8733130409655,8690.171143933147,8540.524285539508,7333.992557074049,8264.200177963374,10935.857509644558,5196.0347388495165,8418.975111684997,8188.179629117492,8098.559192987978,8154.792656693455,8627.121302301955,8159.695399177695,7584.933706193608,7361.518999105418,8625.979008255732,5165.543302652243,8135.948973116588,5185.556695300879,7379.950438293468,8763.899782283619,9075.474633580909,7400.95166194262,8241.280121664391,7343.701685057079,8224.61102489738,5248.004198019148,8100.127300860066,8636.83175257827,8555.598944002375,7241.962006412574,7450.081808756581,11968.10615519224,8530.001876691693,9094.123736364329,8577.185706057178,5242.279872366583,5194.426145876551,8096.865076533873,7375.559143983118,7359.44167015834,8725.211150099967,9911.353865112756,7485.603407152048,8553.63444815844,8184.199417356013,7348.11463329988,5278.014714782499,8957.119860848143,8781.159611782705,9786.639218286336,7402.757383643749,5260.646514752503,8121.585221146093,7407.549306532617,5235.20723746101,8215.487904556212,5250.453323366396,8520.304649831569,7559.978849081923,8127.895148942452,8696.915525921493,5287.454854690641,8627.251400094081,5280.072157696583,9237.725054052511,8431.162463813418,7386.8924289511215,5304.583871254271,8089.332979381642,8687.795983677144,8094.307549017565,7304.208186872154,8226.410274538955,7414.328627292516
20160808,7284.778598638009,8562.826327319935,8090.435254983633,7232.921624767358,8891.056008210562,7297.19068325467,8610.872870936138,8114.198276703519,7290.603239899911,7379.736999823966,5230.570983103916,7329.576962613711,8648.627210929422,7409.174328391945,8168.438749579346,8523.781220205277,8148.104681250726,8733.261715278499,8056.640910780214,8247.282020805693,5117.754915333866,8558.886422161377,7378.943656781088,9134.301229411698,7288.573489439605,8127.98154047033,8532.999475483537,8496.226905246915,7315.859108214921,8211.472035767705,10890.552799434721,5160.637890885769,8604.271027825662,8261.067099554846,8214.683935530202,8069.210773944952,8765.382652439363,8172.534751375644,7357.488485771894,7373.077300759887,8664.715144173517,5238.765144265588,8171.866152936818,5176.941688330554,7252.884311399369,8701.269974295046,9147.267848686528,7256.240662302632,8171.526186696602,7377.535672567668,8173.366026219262,5261.771150790853,8334.910295459804,8514.94404708514,8659.021597922247,7287.280756046121,7459.336728623134,11655.83147805026,8386.367534522562,8932.293794683132,8614.89107675502,5286.046586605837,5218.14484140536,8346.16325961002,7384.681188558515,7355.964232667415,8547.759737099917,10030.851138198079,7458.689376472541,8554.941558411057,8212.417581617394,7412.9012615039,5135.663837274362,8968.472250329582,8495.383374495046,10156.59094134061,7237.81525283508,5315.321118504862,8160.144110474797,7191.584229429278,5338.337058782701,8293.691054677256,5193.755470236656,8673.016579768984,7274.4823131585645,8117.221242170384,8623.468279036875,5224.33043868033,8691.082692894792,5408.533253663388,8981.798077431375,8717.179049392009,7347.852589725178,5286.757876619085,8286.644227640096,8817.522856669979,8191.943126682778,7329.995506029358,8205.774398740294,7364.610664158404
20160809,7378.540137790744,8537.623549485297,8068.86800470404,7257.428735285824,8991.37460488892,7451.278816551042,8556.482749271454,8143.124830318612,7295.629160803694,7215.340199154643,5233.727043021854,7159.333893270826,8632.438142410661,7224.465677765017,8092.706176421882,8740.624951058719,8160.219706357931,8587.686017727856,8280.738866000156,8139.209928794433,5259.5184708577735,8722.617315603653,7372.696173585067,8968.758715765913,7305.983560008337,8075.308951611075,8722.526696473617,8525.403938862453,7188.312069707648,8093.695398419085,10906.721720044472,5247.226737300229,8672.181929070133,8225.081360674913,8188.798540655511,8185.474900584644,8597.707374404747,8089.887626369963,7292.429209791109,7457.0689612319575,8537.938615015217,5303.211716682011,8161.981739003461,5163.154063886105,7441.768351076205,8570.868626349313,9030.904186097005,7322.288040837272,8089.298012542843,7467.014425676004,8168.54248425171,5142.620253266738,8216.197503933132,8587.737647151109,8485.91911607075,7486.430634326596,7279.363869858607,11793.280782294976,8682.570651554777,8779.018304079049,8560.702880221233,5230.005161279721,5289.819986664791,8030.71385558426,7390.97883675341,7378.380281714419,8588.668081551152,9943.524512736556,7107.299303401249,8570.243739605692,8208.512572934118,7486.5614549096545,5128.888979981926,8861.027108778397,8537.85746241253,9891.533034618758,7416.934888034143,5216.903113051171,8160.777488810893,7383.451721512373,5206.031983126048,8095.906847662447,5272.224113789328,8650.563174299736,7300.358888281578,8172.83117927985,8633.33321885971,5182.356802767636,8697.003968817202,5216.1606674765835,9038.780929631841,8667.236463393921,7448.653253306391,5228.714703085917,8138.288015682724,8607.797320587108,8035.739581063419,7235.831097277749,8215.512714781162,7485.824421958637
20160810,7258.984971622634,8627.886455341853,8194.41325298617,7323.347027910811,8890.675798714465,7354.996339250528,8682.258984252334,8121.323446236598,7268.354941818958,7263.119271825317,5363.602140010969,7383.172409193514,8549.642432923885,7270.787415897112,8265.084618041748,8569.943611202383,8215.630435302419,8660.873069174131,8227.01859143994,8215.264979860578,5249.302553006629,8532.718048109646,7553.610805037339,8981.982420180182,7302.35152474098,8203.627663834268,8684.857208131552,8585.427878128827,7357.831509531393,8301.43993503508,11158.807229496013,5232.712922693034,8500.427321466084,8176.869173621746,8085.384810144121,8348.646514605582,8754.839124395377,8115.4079751080335,7351.225370047209,7388.099904133553,8525.480338644165,5282.545947628115,8354.530190384487,5177.070473633766,7250.870868266705,8446.420275700755,9036.849955296768,7273.263699208559,8163.910854750272,7407.896891650679,8321.030098234882,5204.10368683076,8157.849088841478,8713.826734744656,8681.702412559927,7422.615139042215,7396.322885369776,11816.172680856693,8394.003914393335,8878.894396179467,8428.66783567329,5277.812382566883,5248.81285698487,7985.8052037682155,7404.407402831299,7352.142936228348,8611.045247537444,9903.385510744954,7359.016741110615,8674.431647721663,8121.102853644671,7375.723522048413,5236.067820156036,9059.559826005243,8594.10045693314,9980.874936838774,7368.4143108678945,5214.0684172042165,8147.685534671791,7425.422064400157,5244.6106438803,7950.34878713135,5342.3749386332875,8540.120208966147,7408.280748886096,8310.185103761789,8504.755819437103,5345.564491305297,8674.643884230549,5302.415591601077,8893.425242044425,8705.725814404479,7363.430201743644,5266.189529795107,8241.51772931598,8572.166853435809,8183.417425661064,7338.913200124325,8050.983352779793,7459.265792449744
20160811,7340.366637583394,8608.679998428684,8046.5034710964055,7215.415360720466,9096.944834422357,7386.20983538543,8583.733167826449,8141.950770750832,7307.824469476663,7399.4913916007945,5265.700742085815,7375.000556171939,8662.12332938394,7362.541197630764,8207.521163942425,8494.493571301684,8134.761520243605,8663.832376293074,8122.671619227506,8102.476110244451,5224.450978606125,8488.857463251266,7266.503818552129,9080.51425641727,7307.01444186626,8218.419394498587,8581.053537809592,8651.856247082129,7361.729224738471,8198.520247121045,11127.812648494446,5301.083607075047,8448.778944860005,8144.640759857067,8265.77297109828,8169.981051364306,8617.662359106987,8321.517101979973,7398.078043523813,7231.841392591405,8507.144664709673,5265.5984281227875,8053.515856540241,5187.040230637282,7299.795490392668,8570.850110498655,8994.293701095867,7372.350791148893,8256.401910679644,7314.437414597506,8213.346807523894,5281.5193914251095,8251.982335223387,8659.138187474478,8626.089784349966,7286.440600582394,7306.29880275841,11967.37820361402,8673.019017660486,9072.32456653894,8610.934275332134,5224.646808500613,5157.346309358695,8234.23051994679,7243.377249730326,7351.072172980472,8725.652260307128,9846.00126881007,7296.725674577162,8698.58700353536,8256.686814016035,7357.298741277091,5224.969734820095,8909.393407722999,8542.494703057206,9936.552102752154,7393.719078947076,5190.809486991978,8249.201878909098,7412.668896779226,5285.868097553265,8180.851671261989,5349.082755987311,8546.007659970444,7405.253232782718,8198.333605325139,8566.48256608456,5138.326230507153,8695.024419923768,5283.276001320295,8847.855083168073,8576.357207187475,7324.548029104572,5295.984930475001,8244.52027885481,8743.300572672691,8255.003291150588,7344.118899046244,8129.341968626861,7276.195048465213
20160812,7400.799212860304,8646.836477702305,8199.801017860136,7343.00602123491,8997.228409408573,7378.271319487703,8628.334870366749,8218.242551214287,7298.077034493669,7479.101078806085,5281.730541261669,7408.151107552208,8620.462671554958,7549.381706024217,8328.193505985992,8559.313997786932,8119.613258510089,8586.106018658267,8116.6388146811205,8161.381280224231,5268.131885337323,8629.059432176344,7362.764872134555,8978.413317663642,7351.038108173374,8194.754037965156,8712.92185269093,8799.736525636525,7411.958835097135,8216.091648925873,10579.632239690955,5253.26427008694,8579.667394394057,8227.09417472222,8163.928235196527,8090.270192478346,8705.6831790076,8101.05147678176,7393.120904950514,7264.050956339342,8604.443667972566,5265.232968382979,8098.117414038514,5267.692575198253,7285.481795620596,8479.267003006464,9069.450678237448,7450.367318883853,8270.310083532417,7316.99092356509,8204.943073686289,5129.153771266715,8107.105594043728,8538.165965679078,8714.945486227582,7359.667073854316,7475.123389462486,11620.023259332873,8433.905504454553,9082.095190894572,8549.849303939873,5186.4563495686,5312.551314853235,8201.917790709202,7386.032827112898,7404.346236653986,8676.924599029073,9804.04107747893,7293.556267477056,8499.110484133536,7979.135010255712,7354.18688160636,5183.968343921804,8985.850527169063,8611.342127628614,9996.669880286066,7713.326153301661,5315.712594308001,8097.070151083796,7443.71440284491,5270.444068428593,8340.220745736817,5231.463765051585,8603.559180152708,7294.218621814211,8154.16428785766,8535.398302757427,5309.204247983765,8542.450902174536,5266.866699946338,8968.932742872577,8677.381670460278,7254.884151671065,5322.004602926798,8174.334138302511,8484.271099416885,8073.089344594622,7332.09035099415,8195.688891296248,7359.301669903824
20160813,7313.69126388587,8614.925548459365,8036.888019487205,7486.041150600007,8962.51175957565,7246.773189794241,8594.798202909958,8307.598658200248,7477.366568181866,7265.065483945491,5214.220179164561,7239.030266161012,8563.219533529082,7596.237600907053,8225.02937225251,8627.656849921152,8243.379536085507,8653.009864746264,8095.457851576528,8009.674749663243,5220.358599254759,8466.106414607133,7415.457104985373,8943.484850534269,7362.99959741427,8199.685143660117,8418.900798632774,8419.741573940808,7184.192131615909,8332.183664951364,11133.221755368135,5320.391290693573,8664.974282796393,8049.657599351209,8215.250842520672,8338.766653252049,8597.57804937033,8168.989095159274,7420.436418532738,7321.826989319605,8582.218865304081,5198.812635825513,8275.757797335124,5180.992103789169,7210.670853251976,8609.012668795587,8934.954510948124,7498.8594757515475,8118.834713552088,7303.862629636938,8263.357208363415,5259.1588045021035,8116.759179969018,8693.40505757277,8554.176289043926,7328.363385516685,7217.803713127616,11941.584823907107,8437.70680606153,8782.15286495166,8567.419865111173,5255.900089922206,5213.795257492484,8127.867634646265,7444.9836047782765,7246.726868070109,8616.893404257533,9998.979858072686,7459.406027576845,8707.726185700123,8174.291352283555,7339.1610995412875,5260.688266370825,8842.673190700441,8574.494860955936,9928.262460709691,7409.552964321396,5274.042355954503,8022.3899740802335,7350.471951412918,5236.024631182353,8159.0225375526015,5301.62165357297,8461.616482437119,7219.8887448083115,8212.85311375258,8648.600459050831,5180.281068077481,8585.784132433258,5276.6715205176515,8923.009229384672,8703.431973961,7289.668852507932,5132.0309397444635,8090.856376075764,8679.92814516785,8102.154863365405,7451.997206303398,8199.460798525293,7290.065938169058
20160814,7282.120947528007,8528.388863186083,8108.969779540244,7393.915256836185,9085.24421968525,7329.9785087860755,8742.735858012493,8127.438716580762,7369.244506818181,7303.135900766868,5238.690844210697,7406.929902577249,8592.268607547934,7286.223540862631,8082.447676378626,8629.752841487854,8016.801477871296,8587.126536111855,8290.348868119812,8325.658950679557,5249.535071304804,8455.7344909752,7265.9986545170805,9163.885762138714,7495.455964787708,8084.306060355092,8575.471689616023,8517.154738594108,7371.834936015091,8132.169328636845,9596.610656044208,5327.057188962944,8670.660707678435,8152.729039932984,8091.054829791958,8176.040799608381,8695.874253147926,8137.856755322304,7140.710274268505,7519.180880603079,8613.114473393047,5197.788685659267,8254.655630113346,5157.253730983531,7348.366094460408,8440.280623984316,8818.57229850804,7500.037469350688,8227.078090139774,7377.181637183356,8249.583955875521,5167.8975999170625,8064.3603005295745,8770.907121373242,8592.015549390833,7271.695168691067,7369.205459496145,11878.598402537853,8582.473941750723,9043.747621389477,8666.351948264813,5235.064507341823,5265.9883990103635,8110.38945813795,7360.972912801402,7296.448357949855,8720.753331247812,9892.477089570688,7398.4235948724345,8535.743487294283,8085.320857976182,7223.190130458,5239.907342356926,9030.955066845663,8686.992894770749,10040.122225930116,7286.117103068614,5180.486881325969,7986.0010181399,7481.358572627894,5232.654858388534,8148.525639820367,5218.498738846832,8701.609582655896,7404.391431740039,8182.614654955394,8638.104576727485,5289.0629112582255,8471.90520142276,5294.107374545738,8957.609553003538,8507.56493808704,7281.583299453228,5286.194823274637,8067.116978801844,8700.944802513664,8104.123739023328,7257.876713603132,8236.462979129756,7517.990010733381
20160815,7321.223146229033,8629.252189283417,8098.471475229549,7247.93924659725,8933.924831466842,7269.923827843854,8644.434712108941,8122.023188473388,7326.8643496799,7185.9085569436265,5116.92588062299,7322.603553667421,8608.893718726675,7310.825415067119,8173.8499015997,8718.68466469439,8332.941256785334,8517.272059819787,8140.343643409784,8249.291933148006,5264.656723147198,8615.730307269341,7440.727380824931,9137.66715677269,7227.366099583145,8158.965165237947,8525.928490114396,8548.872174415104,7519.0940246053815,8238.574508369169,11302.60246981776,5292.314695209318,8580.239907567726,8108.402527779141,8151.984218838359,8172.601229319115,8569.54815933049,8117.415058135863,7232.360431189167,7294.777708972416,8566.175395198425,5266.830682728693,8255.204985397297,5201.86584442711,7341.096106188267,8767.083984866778,9107.454806440008,7287.735579596847,8206.640326344685,7277.5301336384755,8221.922901580738,5296.037990015819,8224.873978493546,8685.764292377444,8437.689360490394,7334.616687097129,7196.004196033732,12042.798548578572,8674.472628026419,9245.674521097702,8783.61027423485,5265.283702079563,5188.5322889963745,8303.776668016648,7352.257026739978,7437.375397971404,8639.02149908142,10091.568272266648,7320.435810831774,8629.134944292255,8281.55083554109,7322.710770295119,5363.936564011271,9193.204548553525,8707.099017946119,9969.55816499689,7312.250827380315,5264.127617882918,8314.988611881952,7283.084878865058,5230.368084136801,8333.818798482505,5238.832179871226,8654.43320126342,7326.701967058143,8169.846065019777,8566.142908462814,5220.075147430383,8624.06041558175,5201.561612696625,8996.3823812083,8651.338558325344,7461.111492528166,5245.005070277613,8103.040369610369,8602.323051995201,8160.488992676265,7311.013460029826,8053.274200277792,7317.3554590870435
20160816,7280.74387453884,8484.778459457437,8058.349262553138,7370.238475262146,9148.47845546444,7521.145960775347,8617.67476356969,8196.632455490095,7334.411530047481,7472.432597705652,5191.865599512259,7226.628851310741,8531.95211690272,7462.228989810297,8248.69021699714,8525.037186341424,8185.510653087011,8535.24770056898,8151.654376348932,8305.567625867843,5158.832152622375,8615.000852510717,7367.103590528497,9042.37783966131,7348.760761448822,8103.755486140792,8515.101441820527,8458.828375110128,7207.328616955475,8199.858527870612,10419.13767631495,5224.2274340819695,8628.842670140459,8102.743834847435,8179.851948450423,8196.866512752687,8676.090408155964,8160.9840980504905,7274.387968039042,7259.481905817784,8575.419712035455,5169.529739471426,8201.101895619446,5331.5156082878575,7398.518826045472,8559.581915316958,8992.712782238823,7310.610129848321,8092.709311502701,7497.032115447547,7987.633388544101,5267.098389744603,8086.87472687895,8500.670093322802,8849.341303969964,7385.895338137651,7273.241372701025,11805.657858751594,8778.511572903002,8966.517098957054,8669.063137520769,5210.336786369344,5234.891402921054,8128.868687892999,7450.758308347086,7334.766080687776,8657.305489625674,9919.698509837526,7265.970789116467,8656.549855988766,8150.582844057106,7299.563800299535,5319.056801881889,8964.645402515569,8581.715821152471,9900.328656325479,7402.807933791717,5228.728129872754,8083.271077223181,7430.664364006769,5212.440701577049,8069.038074649169,5234.4788024918735,8582.045700329621,7387.973013560519,8175.555939509185,8538.1743126502,5239.200409150751,8584.73588952026,5199.015706712956,8994.614489454776,8695.785066231007,7341.922400663435,5258.591993065384,8380.306700287838,8579.533169248973,8146.167700369596,7323.400407791357,8076.167636291622,7355.83221120713
20160817,7398.094281511354,8567.542637927698,8199.202202822924,7412.69140178167,9109.440707804684,7360.534384071865,8475.430269752971,8124.764210079252,7240.901606829838,7458.929251466281,5160.134142998479,7359.500146136249,8647.339382908276,7408.316250796002,8083.28948182614,8480.248669075321,7982.197451619214,8546.107003326744,8046.052132600385,8106.285517005455,5193.583674340599,8388.99295650597,7287.2331057656875,9102.68677895605,7249.84823112969,8123.260828765413,8656.552859405303,8533.875203439902,7307.450509190796,8017.810296462628,10456.666283906145,5249.654199414813,8684.870053568367,8232.104230659537,8220.469120169539,8177.133430285465,8680.580743943474,8128.636193128708,7330.2076809638,7377.489834040009,8580.964955398082,5241.286875998434,8045.785097025201,5115.839162696653,7532.731726587804,8703.834909945872,9149.705714816797,7232.871448327538,8144.934403735755,7244.406935556161,8216.822570942175,5241.398236243246,8145.47200488894,8507.599775667992,8596.818808400709,7217.162477294476,7217.4186200574695,11717.68971442874,8517.532856384249,8980.355404957669,8460.77341993928,5279.792057890484,5377.187147085127,8276.55475162711,7256.657103413178,7393.662533651084,8568.675568159819,9888.66679399713,7371.124610859023,8613.67229792326,8159.298412570038,7504.4073889850915,5260.852419038185,8932.599595507583,8749.817974675198,9942.56960632151,7469.090129826579,5301.027827642432,8128.041641798314,7333.547058138968,5269.472136767885,8191.731031868671,5181.219216695403,8673.21498587406,7366.005220024609,8131.8980606906025,8645.346445373074,5268.708786079175,8709.911471110616,5206.506392014741,9022.658799092413,8611.143906795629,7353.570190745046,5335.503476924418,8237.468493160028,8708.85397743526,8275.361034483947,7444.578832164611,8100.048525998191,7399.850214096372
20160818,7254.591294286332,8591.165458754509,8144.374377486832,7315.346952054009,9049.309846332913,7401.412981209704,8450.338854183052,8204.37586120539,7245.306552032405,7216.70070191152,5256.04648245573,7397.407123771703,8645.866365952124,7163.146995386626,8100.713697563761,8669.600555713087,8235.703620261107,8645.253304168273,8030.805571780798,7942.050274472899,5197.569080691409,8544.146836017377,7431.772838409344,8987.134515987236,7340.085347429989,8165.713226182871,8710.208134582745,8451.171591845314,7255.331085465301,8249.421695007695,10841.234146858576,5123.125095783887,8587.866528804794,8149.744701860883,8281.19699490766,8175.819196027603,8559.485585235952,8053.805547619769,7418.115239550922,7246.520961505051,8499.880339506852,5339.32316471035,8267.574813024963,5227.6433550288675,7179.554563389749,8554.271717637639,9007.738750947443,7205.207515829725,8061.083053817108,7407.769910106545,8127.79009204208,5264.203526284546,8129.465294164786,8580.423256796008,8616.878689934807,7460.175266024503,7408.840232327517,11520.375106343186,8627.522466653725,8932.008882644996,8681.47714316318,5233.959094419044,5243.657249081075,8200.477099113814,7273.952197416982,7384.664738290954,8491.499651460239,9874.312613628375,7439.961249102518,8815.243682835076,8128.779689969592,7340.586410296945,5189.725418240588,9051.089844219281,8543.379796113322,10036.310692484174,7297.042191391399,5240.415585751977,8068.1046540920715,7516.40434508343,5194.238025941656,8101.515135040293,5135.319294230717,8601.811608554672,7441.117135123295,8072.188051369098,8695.341142600928,5239.376264238345,8535.724195103729,5130.071690786353,9087.891628334706,8504.163673457424,7134.911246754751,5261.758549783426,8235.71114299115,8829.38810111264,8116.840086161061,7378.286749748403,8214.429745322203,7296.59141342598
