day,H001,H002,H003,H004,H005,H006,H007,H008,H009,H010,H011,H012,H013,H014,H015,H016,H017,H018,H019,H020,H021,H022,H023,H024,H025,H026,H027,H028,H029,H030,H031,H032,H033,H034,H035,H036,H037,H038,H039,H040,H041,H042,H043,H044,H045,H046,H047,H048,H049,H050,H051,H052,H053,H054,H055,H056,H057,H058,H059,H060,H061,H062,H063,H064,H065,H066,H067,H068,H069,H070,H071,H072,H073,H074,H075,H076,H077,H078,H079,H080,H081,H082,H083,H084,H085,H086,H087,H088,H089,H090,H091,H092,H093,H094,H095,H096,H097,H098,H099,H100
20161210,5128.349868595036,7231.042203731332,8459.557414470546,5145.477405087351,5062.922241168451,9654.325672415049,8398.348617160636,7241.549336906888,5185.843271022999,7266.289537564526,5134.375808739292,7169.984042167386,8044.346977748923,7177.413993996006,8891.725664947524,8364.083484793595,7988.429111958062,8490.744393036797,7181.598062926771,8065.851139008617,5154.999138472814,8683.731072633014,8032.157033140286,8768.877546535576,5214.765247636272,8569.61266486024,11328.24335207764,8388.445854166053,5117.300777204343,8427.33163126112,8567.537348460075,7202.884373681673,8471.155425308163,7944.527409917819,8538.741662798184,7212.238187506113,7141.084430865828,8071.686977026616,8002.0572082534945,7231.5287049982,8365.526689665088,7158.450499846976,9694.771825183925,8335.180532425711,7092.346867865196,7117.452825995094,8299.02133236087,5162.6464923699905,8434.627527791343,7080.089798840525,5156.048448109901,7225.675605111317,8281.944148817462,8505.751866979139,7239.605497484055,7939.568003417372,5188.082596893427,8036.418148127958,7414.795953401865,7980.480234449875,7255.523012557312,7182.446237442523,8009.594618183198,7061.708128439398,7147.539708127762,7198.333120721781,8927.449484518647,5165.264677243582,5145.044407582644,7114.561013459244,7273.6165707503,7294.817057693863,7191.184379908637,8029.302316108051,8344.63909652127,7218.410271468364,8395.019063137202,8513.952937344755,8063.424973080088,8400.063693743004,7163.492282256958,8141.565416444975,7333.168051691894,8043.7101823656885,8438.2463904049,5126.522261568107,8345.928709617805,7895.342237998919,7222.215098623969,8787.542948724762,7995.036862736047,8993.404097167511,7175.556783031038,7866.033150265491,8536.00205797682,8124.752333237554,8478.789210261324,7246.8136718085325,7356.35928878339,8524.66480912104
20161211,8354.178676857053,7274.963937579838,7340.585842746888,7205.831423309706,7121.885953680491,7228.754802368366,7969.117724074425,8460.447573440526,5195.9747306911495,7287.044936581549,8509.653425553814,7975.111286222373,8384.7233070178,5197.341550329306,8314.61286227774,7951.182248531639,7993.3300930425285,7070.934726110389,5172.866317608533,7981.983686396825,5193.667703552064,5114.147439409184,8101.060360489669,7313.584664907254,5114.200329999616,7191.341751570809,8475.508877392995,7351.735606025522,8392.271851420599,8784.755661582973,8677.808277902272,8504.061207092269,7874.432650751191,7242.758835775287,8397.104953153712,7171.7933189571995,7983.506488336193,5158.205921633074,7879.504652575265,8067.555558594377,5161.2546494206135,7306.368339258894,8976.174800372006,7923.748766009651,8460.343729983522,7206.782918743847,8071.36763901179,8815.859345681118,7239.464768951504,7203.008392798472,8409.95825584819,7234.6717293880265,8090.758032814678,7224.807943187271,8086.348892666916,7988.051349679246,8026.222154864021,8513.545936809609,8411.835081687163,7235.450205386114,7969.596251991961,8097.329422780637,8423.865796010117,8399.153871320155,5173.780667141849,7933.774537165334,5164.225569965063,5083.044073758879,8438.752031301663,7325.805981030697,8045.5854009229315,8015.468345547583,5125.346336551076,7270.030623672859,8487.717557332666,8181.42241844864,7208.628862487916,8374.767981346275,5149.141654663996,8939.928780547752,8079.361603624452,8510.64662339849,7999.627465987945,8088.61622129518,7212.436943795577,8448.772577139904,7959.746832350848,8496.025598633147,8571.145487552758,7214.071928268842,7252.722660654435,8452.182496220783,7050.278503648384,8016.6315766575635,8086.445161768731,7219.281330978273,8033.488012132615,8441.83134975097,7959.06063431175,8078.550750967911
20161212,5137.447471179829,8435.331025041176,8065.4627378459145,8109.762859827449,8070.827259185427,7334.889106291456,8418.77372910491,7952.950079400959,7174.540531776725,8076.862632394174,7984.793578725324,7147.685611763982,7254.351302060992,8291.751895588395,8472.885555612958,8427.070530350551,7878.3021619621295,8023.3533495850525,7209.502283282118,5089.403911349205,8562.60705051496,7234.517230208592,7231.696780069515,8200.289609503883,8383.41508067183,7061.340166316105,8532.098648001716,5156.153854440022,5115.747407963313,7071.093430339135,7263.62391238518,8038.740159733151,8536.697751190448,8450.573195203533,7265.525534324996,7092.642331396362,8185.921333003187,7174.644243127315,5225.9522887053745,8704.906363644524,8447.846082891963,8771.573068685018,8972.532896472907,7390.898509126078,7317.686348383012,8507.275509618905,7942.140866048672,8471.21714436137,8120.344865813861,7167.549656188799,7266.8355811138845,7278.51151341194,7223.130531872064,7238.45508211166,8446.762589434351,5160.961139490875,7979.866458972476,8143.862840635082,7180.668132021201,7210.961902365441,7923.07545834268,7872.497114563929,8996.27315800905,7164.576359765468,8478.656154265831,7349.394128415534,5046.723172144954,8375.916555787982,5106.708113163751,5158.866277181422,7271.00515541253,5175.620077540786,8013.270138037039,8424.732618539436,7986.424468714587,7968.745513743457,7208.906909188308,7459.898925706015,8032.302246953535,8110.0984470812655,5147.453225245246,7038.77246319439,8159.735367031689,8930.729442450933,8476.252812959572,5224.3421590939215,8466.243690341467,7196.037869933994,5168.298236459055,8114.077760018992,9695.152660929807,5169.572869654168,7314.017393669122,8649.949808566453,8548.027979673147,8054.227676276361,8222.104209440467,5105.264565782636,10401.926035941544,8593.53737563695
20161213,8019.145684175177,7214.637809246873,7220.945538040694,8158.277882310258,8080.212502619931,7086.898159736631,8573.752328852088,8892.521499957616,8185.520740153852,8458.593491777436,7226.142402054826,8504.320697808998,7974.637638537855,8335.587270650904,8514.703594671659,8389.23458709022,9660.242963857447,8623.982249157008,7983.410660386195,8012.290379980985,7248.98076957723,7957.110682606385,7307.998435167566,7900.303138960502,8624.761850395138,7981.598808828542,8035.578550127538,7186.142172125175,5214.551556514331,8016.511392426327,7226.582898974516,7212.31457640252,8900.889447957501,7261.549673772299,7112.739209031266,8025.865874152955,8800.620140446856,8341.56228104284,8534.191009439488,7116.628151143624,8435.054767266134,7195.030947245547,8078.476255630784,5099.4922412779,5202.467689074929,8468.505201163787,7244.820499665897,5003.91306615323,8109.364983296024,8967.640419136784,8587.037492829339,8276.132001930157,7262.640338020745,6995.473521322962,7273.979294077336,8137.055708321537,8371.200262747061,8938.612056704087,5088.5017299199,7278.7954823039945,5121.2126192214255,5104.932901941496,7964.805461289567,7134.691158632346,8046.71659516082,8211.966401282836,8458.54618561147,8049.919112324535,5194.25667254579,7368.305509317305,7122.8557440394625,7227.499539679383,7107.009156648795,8038.581660827973,8415.373403597941,8015.120300384742,7210.593767553164,8402.112482652321,8020.001137475774,7236.31501141833,5140.450085836658,5106.535012448846,8417.490886918342,8490.176364020463,7325.453395504923,7211.035802436586,7250.302272488819,5163.311042541583,7184.443972101252,11777.978449008646,7277.861711465545,8004.021484004986,8418.7756883838,7174.630338059905,8042.740830348121,9666.783845294829,8034.427241492767,5126.40610650681,8525.83099868987,7146.043507952925
20161214,5217.716699899489,8380.09256896819,5109.589032143901,5174.558270169107,8815.741368065319,7176.69066422698,8381.274317786143,8073.563788144099,7980.404501823393,8779.191303005979,7287.743416947255,8338.24392042075,5157.593643062708,7950.536368481355,7007.87970139231,10474.419536622838,7241.0543481433315,7229.407041922704,8007.573728158337,7198.508166353655,7888.276929566733,7235.971934729798,8528.336662481253,8799.741377961158,8042.1026439708585,5220.842789587609,8127.707400133378,8512.284458159133,8110.931426366804,7335.36986720746,5242.578841973465,7201.892607072808,8093.278252331391,8309.234841324764,7915.552924848551,7316.036917921019,7189.306644406713,8045.597576014133,8385.013783032033,8427.348974328292,5070.6151715631495,8963.38422204616,7973.905835738517,8189.267861723578,5043.615931297394,7209.9207462992335,8389.149686266981,8492.552986393403,7926.135646641281,7316.838265416862,7208.222549351532,7936.887847290201,8925.04138638979,7990.388107609828,7151.265178061028,8522.31898370082,8515.992860213786,5052.401532569293,8723.879973763283,7956.169911415271,8098.468401683121,8083.157235328714,8049.441353612226,5175.437863414446,7168.920714490287,5147.601238401421,8442.247578190276,7921.015105386386,7294.3271479405175,7259.294892697253,5086.206046195372,7234.292166148989,5161.738551706685,5160.518543358854,8380.79309536801,8007.8703761722545,8459.513309804744,8446.478280366733,7955.717642799396,7898.930776702703,5108.722202298197,7223.444095418968,8492.915256210123,7273.146567576147,8331.559644169669,7949.679243524485,8438.9373124994,7325.243477997361,7967.072251573303,7295.536836408952,8388.810065121694,7092.150228686166,8520.39875671126,7207.892524996813,8543.498443909823,8493.364980674822,7201.164317344894,7157.783087051646,7262.359646226444,8466.062881060618
20161215,7211.2985206169,7923.457403472662,8896.683034194277,7996.1774334276215,8892.089990261005,8594.17420323893,8472.784089234887,8342.210389870423,7105.836483318779,8078.357221348679,8074.01194482973,8833.687414805103,7351.8565164154115,8120.453191418532,7982.884628367652,8301.542046851777,7209.676601455957,7976.5077440498535,7199.856977430867,5164.603111806024,7112.058371341048,8505.261676397926,8108.866779243728,7307.41763928154,8057.004551556868,8087.227378371495,7098.108938160093,8489.362370153818,7893.484904196529,8083.545838677426,8978.411604181836,8069.124075587155,7932.283147677722,7210.761530057233,8271.3757172231,7854.050625354208,7095.096436853241,8094.251828452054,8008.037718255078,8521.75445748509,7048.35894510148,7986.895378939689,8478.788935432785,8057.425317225793,8389.848505797994,7980.278112389537,8479.479748844284,5246.832871880408,5164.504486522108,8917.168102814163,7107.0033338848625,7219.103343056834,8004.931248867258,7965.55265000661,8053.35778354179,7079.344447681969,7268.223323012983,8488.563072414274,8376.845542515854,8048.580154038407,7943.8527297348555,7314.993938211256,9828.70119525808,9835.380363670205,5150.591881336764,5172.23371163155,8408.097099684519,7122.632395351198,7263.6681947683555,7204.808785681841,8491.421557017986,7934.533541761633,7272.715767206747,7119.492823848874,7276.480698481599,7279.667601508524,7972.695115843318,7184.4169588163995,7309.191198345506,7319.420733295035,7232.747019657618,8532.488951243422,8011.346568852321,8353.07791439135,8437.399481978891,7351.019459435146,8043.489900837711,7919.999910109709,5203.620445415091,8376.34046010982,7347.06968467669,8442.077643116994,8489.0877792917,8066.621617432973,7304.477974872289,7257.2574536308875,7995.868837192095,8060.225351075675,7311.693113461843,7339.365271524317
20161216,8056.225180835276,10681.565322800634,8942.087937119564,8757.616062366022,8404.341872791214,8058.385020740251,8462.532097579084,7174.802135820794,8049.300140534017,7997.016078243199,7322.834061540149,7192.197213786584,8044.361365941432,7942.142260948922,5095.054977011323,7303.670467384703,8416.88271245456,8896.119669715332,8580.774535124767,8410.495021238461,7089.372738875749,7102.573779598318,8065.28320808792,5037.295023895402,7833.10461379845,10486.483304079997,8054.867177991377,8346.866595746636,7065.471910231215,5312.721121361365,7282.230318372894,8430.30440662647,7295.747808435526,8129.70022885974,8405.898341585324,8439.055420953253,5214.84856946755,8145.049454387543,8364.025229908775,7998.3608094738765,8342.952147767517,8800.271311752678,7236.292819107691,7146.1962098049025,5186.570753876598,8067.829815613368,7261.1220839620355,8424.552806913254,5075.756483367423,7231.473422071293,8379.91973696308,5196.398537530915,7754.631566973644,7917.0471673132315,8585.485964726658,9802.18086315202,8575.853642483791,5154.580114986233,7206.153903855272,7099.360909822969,7301.370422768678,11736.437703187003,7209.386960056822,8404.849620742654,7272.71478949796,8055.739826326896,7276.706519206489,8100.828834262219,7183.393516196207,8462.792221855545,7223.230675628964,8560.871736122803,8006.177994077144,7262.177917743745,7917.688154575727,7925.398912920556,8651.151875313273,8409.176402849249,8518.849024168778,8051.793752863397,8478.858979682776,7151.937099122293,7118.208323186377,7203.433652964148,7281.461723085805,8023.156140174271,8520.147685962467,8801.944300241708,8554.157143923814,8365.129446664352,7252.721279858417,8397.34234445254,7238.746444568124,8131.223610920301,11563.08433676832,7279.554030987508,8533.912910760137,7334.516564821685,8542.289488630151,5080.793807614502
20161217,9582.831574774407,5087.200331850935,7245.79527279497,8543.739484903024,8020.342699270464,8028.122004922389,5119.768889114396,8317.528737346027,7133.380043863401,8307.475563361608,5093.705672804386,8450.06976212986,7184.968993774076,7361.137779571017,8456.242087404924,9868.620141374537,7411.205500798816,5126.201791685647,5122.229789102992,11548.254673398742,8410.955903029319,7196.796281081051,5130.654565341308,8000.795822711673,5214.378957346251,8007.311295254337,7134.880966048541,8033.843035358567,7964.116660982754,8025.273651773373,8399.335409194187,7151.057272909104,8816.709379484659,5049.152513681138,8480.95875829636,7081.659688555588,8015.990342900386,8099.365306330466,8450.838713197347,7244.119422922743,7348.998774349038,8069.041031627979,8510.910634441521,10888.811183632028,7273.252875743417,8362.672617718252,7201.51449607857,7206.621025746891,7192.990006433385,9786.074554522644,8021.475996228983,8374.585930376317,8894.357257223823,7285.688650641296,8292.923726616535,7923.402734298093,5092.269578305919,8122.058788528402,7193.0773798894525,8078.18649785627,8553.731946691982,8618.029421051684,9046.170110504992,9931.053304680152,7953.460238878162,8469.809653312634,8058.353734012082,5168.711197214909,8172.092725392057,5105.833136501109,8614.533150973073,8024.2345085842635,7949.970493244079,8515.840039349958,8142.714487427422,8024.645534537053,7115.132188598814,8754.416187871035,7201.862673541934,7230.67822669388,8009.219422949449,8126.458528360282,7248.451832710936,8026.904907867872,8150.790197225085,7244.849859014464,5247.285724111288,8392.432122579517,8008.233594473847,5237.412943777651,8464.000582185252,7033.88587252437,8109.071797864451,5059.833409917162,8641.42955257903,5288.315645669368,7174.01016033159,5164.585042791229,8526.988291078193,8405.03167678885
20161218,8089.5440705541405,8456.159739310504,8894.191081605411,8027.5161950849215,7212.270184869939,9047.59347047366,5212.839963873046,8097.12844793947,8358.451961980483,8464.072613877523,8446.355155389276,11724.785776502762,8381.692859404791,8076.378398130916,8030.745727090659,7099.189087391303,8363.352304397653,8605.339611765532,7119.150305633428,7037.228681526341,8477.727496406575,8073.668095886874,7148.5668354965155,5030.09795925831,7278.223543617605,8366.015930571266,7307.323972718525,7865.707088176343,9725.295179995732,7362.4754642633425,8490.551142131357,8495.07443554421,7267.007409904578,8452.13053092149,8125.481781149387,7971.322135195944,8030.950217700986,8844.532101059878,8574.386181432315,8644.121536442262,7724.074217714993,7206.349189801531,7198.658714964567,8023.1299548953575,7934.633225765891,7334.953973765921,8602.532789602225,7930.180021376796,11374.349000689923,7979.679829711539,7316.720457436181,8091.256250432262,9763.672461112463,8002.611437486444,7156.057092909121,8091.880643678962,5180.60633858109,7194.967095906542,7232.802038062889,7891.889392346593,7195.272886564226,9662.224389513605,8313.429526813938,7398.248766606062,5090.828507520124,7259.225292875321,7218.688771258919,8451.931309842406,7166.4625002977855,5080.126413880174,5075.805061881903,7271.778486644342,8010.519071445116,8961.231393188995,5173.153776400805,8502.200705609279,8046.153290242913,11525.703693966985,7119.49523595539,8935.921478685608,5082.904181147799,8310.619715099614,7213.926220903697,7193.733935052039,8041.0596465323915,8060.419460932694,8118.839471887477,7918.418476447468,7366.141058251197,8609.918943266039,8480.227515520479,8010.838553566989,10788.45324584673,7087.540829530432,5189.399313857823,7227.283704015942,5143.527538107317,8673.545577084247,8924.066006628182,7969.416308511097
20161219,7281.03814638652,8171.090381474001,7236.031156892321,8553.08014356932,7229.830158222266,8377.48766951683,7177.759737952416,5113.725004435808,7209.520911318252,8420.189999810515,5161.043257066556,11432.90961359749,8510.488540020697,8229.969320010441,8618.313301279017,8034.837179608711,7314.889075066472,7997.904928988985,8216.941460120699,5223.316947040041,8437.709933248367,8027.955072990426,8389.013839839834,7874.946933785698,8009.766362346526,7247.824228343656,7129.696195762426,7225.164079987571,8040.308557402386,5058.442464646584,5152.513501320268,7207.2844746785595,8496.59457728583,8373.726642636366,7186.5780000845025,8060.791266210288,8553.523308419588,8000.633750784727,8468.819612957272,7973.518461263526,5166.335342895132,7304.676050694702,7142.431267992165,8032.15120996212,7076.898786811537,7277.456387876477,7039.137272190221,5135.1009301171225,7979.393628880879,7047.079344316873,7179.738137068795,8492.336688076437,8058.767023390083,8962.151842477335,7906.379508911024,8146.224721978633,7270.886486733697,8506.43978409522,7991.193038522563,7129.424931639344,5121.552863197731,5029.28292484735,7231.093739510354,7813.013907762515,7148.628397593472,8557.020882979701,7227.795018488094,8036.367665728858,7124.598847856885,7176.528959719104,7326.913605088304,5155.398548990107,5175.650763221424,8062.451332390843,7266.299879999802,9556.493378911253,5111.582860966296,7165.966657886631,5202.703822264499,8834.490907973981,5139.560558653073,8030.1805598426945,7303.469468682785,7847.359758380947,5099.141899697082,5295.344850934199,7316.867361674657,7887.8805691629,7227.611722062266,8992.168664517785,7193.678247033617,5103.513136234812,8539.729648021988,8008.901644615124,8905.230809548033,8509.326979683883,8145.637781129502,7118.703224702349,7185.692522990967,8329.359957316334
20161220,8373.463605875042,7303.483915349436,8870.013233724145,5128.657566254451,8365.635791068973,7995.458691043344,7256.527732811254,7123.662081301697,8014.161561809865,8436.900049146316,7890.883905441411,7132.672304911939,5295.5606757722735,7190.595246064402,7305.526860028073,7999.562297494617,8452.888102865641,5209.593480583429,5195.047622894002,7306.605815183115,5117.926343653391,8094.560279175385,7194.395004566634,8115.495956502014,8485.45052452695,9791.493487941098,8148.086171043762,8339.012890791073,7339.3678326948975,5102.735159662567,8044.083316671018,8125.825182228001,7270.775510502311,8403.98945754261,8872.861768163677,5157.765300748092,8070.896460005769,7145.452012386102,8508.511770633122,8477.595900974471,7211.315098264403,5145.375459604961,8454.893242018527,7849.305967286837,8079.834591419183,5176.7045023727505,8773.043413968806,7281.06270809966,8323.068731628553,7996.046945661627,5090.560486826038,7275.347504209715,8043.28092464233,9769.746269507172,8033.878353241331,9782.110847114178,7148.63587415083,8097.444196977697,5111.266259012265,7245.955303735874,8030.272221149871,8405.24282094167,7979.923978706666,8063.1737523013935,7197.946133467868,7204.198781465253,5123.09110641875,8486.11114996946,8573.991081006992,8003.137810905431,8404.995258794397,8553.223871763774,7329.039464399424,7366.313830699397,8512.023051146112,11336.847465775563,7236.616083747691,8099.220300533218,7222.627875274584,7270.539020460006,5280.211948025158,5072.9845688239075,8748.292633606708,8387.72513523506,7132.8278530963435,8667.09510833593,8430.53800247351,5055.303472824843,7129.113674468157,11897.989848663496,7760.180964454052,8464.4991392138,8363.908257512907,8316.278393180044,7135.664283477833,8064.893722582343,8858.452052930985,5080.4533527753365,8105.345701818596,5210.77501265233
20161221,8401.5388434866,8152.796332277236,8095.250756140716,7978.503510147663,8902.928224377056,5073.055090682939,8538.518217255869,5114.929467143302,8007.273902557986,7236.366023011924,8580.115358510107,9077.734605889196,7976.956760151843,7163.538610775943,7118.639860995461,9851.681284204102,7275.077392177596,10972.622018055525,7946.333736873703,8541.696074065398,8528.705158961411,7329.732681308428,11515.872930313051,7414.497516767067,7958.10581193599,7288.16562017519,8080.98764941199,7887.278863463802,8041.79679966675,5137.223894220769,8599.233950579885,8476.24953574291,8000.845787470548,8442.939683223163,8101.440124649022,7102.6308320877615,7181.038601651298,8467.897604055019,8103.710574338255,9786.795037228718,5092.42744084886,8533.290523225967,8382.75346668244,8540.540930839865,7109.192725177161,7095.818085191555,7261.101576890838,8545.291142395676,7154.480402149217,8074.453468952815,8992.0122870938,8429.150172425736,8499.463204554915,7309.3646353618315,7378.036406495648,8329.406153628779,8396.189164312895,5242.508158307937,8382.708267347076,8476.771810865504,5009.958804702172,7191.721968917654,8029.16764463758,9650.911654361227,8534.463056763088,8080.656213734743,5190.690395646582,7261.757557050121,11610.615191191242,5180.1034040500845,7250.384451139345,7892.597919585502,8157.746473572425,8499.596508322928,7259.2867655017535,5161.58082301905,7260.940202478463,8503.539125682146,5145.97873691653,7237.1048301517985,8874.11074643148,7218.538742827436,8495.906460685708,5240.074161421089,8793.734827097667,8533.031247122239,5174.932835557867,5207.990748450088,5103.070225967596,7302.22828085845,8266.6200493329,8461.148549584404,9009.552779194475,8447.590677645816,8439.583488574506,7983.539002527787,8019.918914498782,8274.620069495395,7179.14737426854,5143.586029835247
20161222,8465.682146705582,7291.718612112335,7998.543578288907,8296.897687992083,7175.525656198564,8429.410032429932,8598.557575039435,7980.927233621923,8526.321428983178,8430.663727067014,5170.449918514682,7977.739996859093,7902.457012102273,7316.247754991846,7250.920222828157,5133.198153667276,8230.252318861123,7260.541287210812,7220.672058443228,8594.18293024308,7120.303569462193,8391.32732715053,7978.126625320056,7959.029864417467,8498.738608867136,8582.109479530745,5057.056147904421,9780.678220395139,8062.602400683709,11520.203747667094,5181.594098713092,8309.20400240994,7332.838937441248,8369.860400486607,7975.798943377611,5162.198110356441,7262.623666506151,8183.7920820266245,8041.67902215419,8038.012162813201,8562.11782193827,8429.92773149204,7397.944564510799,7102.812571291536,5233.682393395581,7233.869678363372,7820.499907362295,8440.937445959915,5173.139878500759,7287.694793121524,5211.98304426755,7929.769827024387,5175.314498564596,8031.854511126282,10966.55511899947,8240.633825860286,8110.869420893121,5175.2550636471915,5156.560147871885,8403.198753581612,8210.272130545494,8447.545807229213,8412.855496739878,8702.046928408148,7181.8885047421245,7918.628542933827,8140.388546251112,7304.069434990474,7811.024436192127,7210.176253376222,5211.391854695771,8540.148701933258,8606.232512743241,10087.214877377222,7082.443365329323,7278.009440054533,7237.430222280896,8936.014937489414,8419.995938349113,5176.832289023846,7956.69520682894,7282.831056305121,8894.897815772836,5137.946747633573,8409.576422618016,8017.023917737468,8341.098482480757,7180.150603224119,7135.047154700437,5144.993323716547,7290.253213433153,7910.194697743323,5244.3447983432525,8505.729221023572,5196.725947893966,7960.611432111615,7331.753206015057,8445.919420636068,8435.349577834486,8485.741175783434
20161223,8420.680520355405,11444.013029131253,7090.441320945954,8606.757415736227,7381.637293399684,5081.079744230493,8077.105835481551,9031.974483457161,8481.439926700848,8404.59328967008,8489.457926357543,7237.936224296047,7942.534163753156,8321.197620006315,7172.914187462126,8073.882918202065,8018.785883821649,7324.786020057244,5219.044722288427,7126.933889771085,7962.649257989669,5066.685780240199,7245.610555124653,5298.785313020386,7298.123744944344,8571.360578743126,8598.545331645273,8513.760109590812,7425.667052324461,5176.995473822382,8089.229252192996,11515.600435123335,7908.646044827391,8082.5320177497015,8036.172446062781,8492.399560421252,5152.499744892037,7129.2913623749955,8028.705527510182,8061.625318040584,7150.560722227087,7159.26737559095,5125.670731305857,8399.007256554218,8503.939162477927,8541.548287335834,8019.088023785266,7263.726411775423,5176.29676940362,9729.773588421209,5118.542837019457,5194.292468356648,8397.090527795634,7168.948155409302,8367.814552958329,8450.968829133706,8817.302729162193,7242.710499664793,7157.135190610223,8874.664354953486,7899.4220660280625,8380.92341252584,5119.0184352990755,7259.0021515508715,7192.288201307025,7153.591455269517,7220.416640276236,8277.942408088493,7315.250305905458,7958.705830965357,8382.999756076659,8043.445487273782,8442.46676647935,8290.747017826203,5173.314559020561,5106.047018059413,5059.217442756574,8598.719641953696,8091.030572350468,7180.48886617026,7178.321476519486,8105.700751895115,8529.676953278664,8470.367897424283,9738.933945079862,7986.895526502008,5054.596150396762,7980.302045583379,7226.234545499236,8019.472844040843,7123.905210990009,8606.02842417274,8128.748041149458,7350.259114356268,9038.538797100242,8018.049642999186,9692.907650836196,8104.059618054357,11563.918743143895,7265.601830057378
20161224,5146.356941344691,8404.28305194744,7270.448255244313,8505.704419227588,5117.196945301591,7318.323405503684,8422.818857284521,8260.255998261164,8417.234352699645,8566.216200454064,7117.27426676792,7090.637693851593,8421.70682494116,7954.200152313842,7796.203674213645,9696.243482006186,8534.900791724442,8067.902439490558,8476.895244724472,9811.463681810821,8000.755295597295,5163.7790601001225,7265.357240076503,7259.957251673165,7932.3153407923655,7224.658059726539,8107.533443557874,7971.865824375231,8472.243381772705,7242.709726717997,7279.360498755923,7239.311228882951,8011.546840863404,5134.093625324292,10777.504595529588,5188.157841670369,8200.221231594838,7196.910195133821,7336.228876043833,5165.292706763596,5080.417265218433,8006.821258290293,7280.281785018382,7346.3181134897695,7136.770799181437,7948.752385490945,7208.691575472245,7196.817162740106,8124.285664659867,5118.228529648468,7276.874980639628,8509.374287652772,7190.526222106688,5159.04037190094,8102.759721930889,7956.720220032911,7305.941862647922,7225.642226291001,8147.294984580119,7146.303061691791,7213.379869531667,8050.355955030613,7179.2324320245525,8487.128102142075,7231.9851901039865,7317.420449468092,7355.800395480442,7224.653514094825,5154.9317352155695,8093.983549276943,7165.528756870839,5142.661318609595,7909.609412892559,8498.11405381161,7261.577025434899,5171.049265118321,7242.753568621938,7171.713605886019,8347.0348509769,7422.705121091619,7309.608612965195,8035.446160122835,7834.7139443369715,7223.773013601353,8514.531706347308,7958.931675431503,7957.116379531352,7275.613549970687,8365.253651525194,8535.26210403962,5188.396924251918,8037.389347085017,7970.714919888541,7297.1572426195235,7928.375649840898,7163.28871055242,10168.469336125601,7257.255832625388,7258.731678453465,8467.98397628157
20161225,8066.203143323478,8393.284427803097,7342.357126039488,7236.079625273618,8777.19105495984,7255.971569362012,7242.508314098146,7982.888779733751,7115.572160682824,8307.054684066588,7248.817363249257,11627.682770623887,7263.796541028776,8052.658274775477,5165.8661280160695,5167.422851664424,5094.633257902247,8006.135179570158,5182.714273066456,7286.232835432563,7093.579504333144,7991.994551459977,7413.991713642773,8407.241399550358,8546.878628731665,7243.56078132911,8999.658000759362,7970.446541538326,11617.478063290868,8141.78414280096,7328.054997367905,8540.113507560849,7979.195202977948,7938.71534017128,8435.48397357176,7181.006644742242,7215.862881272977,8819.916659774279,7224.662542821712,7224.744514481479,8524.355741635129,7936.090915013037,8003.44756556336,7936.321518374296,8111.743698356796,7153.640707943905,9948.552492772804,7224.591397312858,7924.416417494127,9848.610006791327,7316.5771494935825,8015.075002713022,5158.702647145069,7227.971501597975,8146.095172727045,5106.269660514037,8007.766122830935,7118.18648101284,8323.778597945862,8052.847418117629,8449.872175016375,7186.742751373429,7399.9016269227595,8458.574812515582,7378.592629625189,7964.437911363563,7194.67442353497,7270.62119924544,7294.687638707751,8133.993289852067,7360.948390436364,8067.651311653922,8444.80547790929,7077.1681944514185,8579.853212051954,7749.867703008543,8404.847619017677,8441.221462808977,8104.257287989415,7280.992966005536,7264.4337193726005,8340.005685951257,8050.688117014982,8138.361729403091,8564.098795987376,8737.879789974166,7252.58672100742,8826.559557029974,7183.943076516312,7164.417160742865,8448.845510853924,5099.459435513741,7317.123252890802,8507.148067427139,8795.3188435313,8605.233982150017,8179.877346457794,7956.068253942905,7015.689692633375,7180.796661676577
